tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
410,AIRTRAVELCENTER,UA-828-SFO-ORD,11:08 P.M.,11:08 P.M.,5:11 a.m.,5:11 a.m.
1383,ORBITZ,UA-37-EWR-MCO,1:29 P.M.,1:48 P.M.,4:17 p.m.,4:17 p.m.
1645,ORD,AA-789-ORD-DEN,1:05 P.M.,1:19 P.M.,2:35 p.m.,3:13 p.m.
312,WEATHER,UA-6273-YYC-SFO,7:35 A.M.,7:27 A.M.,9:43 a.m.,8:45 a.m.
2226,GOFOX,UA-828-SFO-ORD,11:08 P.M.,11:08 P.M.,5:11 a.m.,5:11 a.m.
179,BOSTON,CO-89-IAH-EWR,6:00 A.M.,6:02 A.M.,10:20 a.m.,10:27 a.m.
2143,BUSINESSTRAVELLOGUE,CO-50-CLE-EWR,2:55 P.M.,3:31 P.M.,4:49 p.m.,5:26 p.m.
65,HELLOFLIGHT,CO-52-IAH-LAX,7:35 A.M.,7:29 A.M.,9:21 a.m.,9:14 a.m.
584,FLIGHTSTATS,UA-843-LAX-ORD,1:55 P.M.,2:10 P.M.,7:53 p.m.,7:58 p.m.
573,FLIGHTSTATS,UA-2945-PHL-CLT,12:00 A.M.,3:11 A.M.,1:45 p.m.,1:15 p.m.
668,PANYNJ,CO-47-IAH-LAX,7:10 P.M.,8:25 P.M.,8:56 p.m.,9:52 p.m.
1979,ALLEGIANTAIR,CO-89-IAH-EWR,6:00 A.M.,6:02 A.M.,10:20 a.m.,10:27 a.m.
1600,MYTRIPANDMORE,CO-1023-IAH-DEN,11:40 A.M.,11:56 A.M.,1:17 p.m.,1:14 p.m.
1106,FOXBUSINESS,UA-257-JFK-SFO,2:30 P.M.,2:26 P.M.,6:15 p.m.,5:42 p.m.
1137,FOXBUSINESS,UA-3373-IAD-PHL,8:29 A.M.,8:26 A.M.,9:24 a.m.,9:13 a.m.
621,FLIGHTSTATS,AA-85-JFK-SFO,3:05 P.M.,3:36 P.M.,6:30 p.m.,6:43 p.m.
2266,FLIGHTAWARE,AA-616-DFW-DTW,9:05 A.M.,10:10 A.M.,12:35 p.m.,1:27 p.m.
1616,MYTRIPANDMORE,UA-2515-DFW-CLT,7:05 A.M.,7:05 A.M.,10:31 a.m.,10:47 a.m.
522,FLIGHTVIEW,AA-789-ORD-DEN,1:05 P.M.,1:19 P.M.,2:35 p.m.,3:13 p.m.
1480,IFLY,CO-1694-LAX-IAH,7:15 P.M.,7:15 P.M.,12:21 a.m.,12:21 a.m.
182,BOSTON,AA-1279-DFW-PHX,1:00 P.M.,2:04 P.M.,2:35 p.m.,3:30 p.m.
1213,USATODAY,AA-4277-CVG-JFK,12:10 P.M.,12:10 P.M.,2:15 p.m.,1:43 p.m.
1850,FLYLOUISVILLE,AA-2525-DFW-MIA,7:25 A.M.,7:39 A.M.,11:10 a.m.,11:06 a.m.
