tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
760,FLIGHTEXPLORER,AA-4307-ORD-DTW,6:45 P.M.,6:55 P.M.,9:10 p.m.,8:53 p.m.
2023,ALLEGIANTAIR,UA-858-PVG-SFO,1:45 P.M.,1:32 P.M.,8:27 a.m.,8:02 a.m.
1612,MYTRIPANDMORE,AA-643-MIA-ORD,7:10 A.M.,7:30 A.M.,9:35 a.m.,9:31 a.m.
841,FLIGHTS,CO-1088-CLE-IAH,8:40 A.M.,8:40 A.M.,10:54 a.m.,10:56 a.m.
158,BOSTON,UA-2830-MCO-CLT,3:27 P.M.,3:27 P.M.,5:05 p.m.,5:17 p.m.
817,FLIGHTS,AA-1733-ORD-PHX,7:45 P.M.,7:58 P.M.,10:30 p.m.,10:30 p.m.
1565,FLYTECOMM,UA-2708-EWR-CLT,2:55 P.M.,2:55 P.M.,4:53 p.m.,4:44 p.m.
736,FLIGHTEXPLORER,AA-1544-SAN-ORD,11:25 A.M.,11:40 A.M.,5:25 p.m.,4:56 p.m.
210,BOSTON,UA-37-EWR-MCO,1:29 P.M.,1:48 P.M.,4:17 p.m.,4:17 p.m.
1745,UA,UA-233-LAX-JFK,4:25 P.M.,4:25 P.M.,12:29 a.m.,12:29 a.m.
1357,ORBITZ,UA-382-IAD-LAX,12:30 P.M.,12:35 P.M.,3:19 p.m.,3:21 p.m.
628,FLIGHTSTATS,AA-3809-PHX-LAX,6:00 A.M.,6:10 A.M.,6:40 a.m.,6:19 a.m.
138,HELLOFLIGHT,AA-415-BOS-ORD,8:35 A.M.,8:56 A.M.,10:40 a.m.,10:16 a.m.
113,HELLOFLIGHT,AA-1522-SFO-ORD,11:55 P.M.,11:55 P.M.,5:50 a.m.,5:50 a.m.
1012,TRAVELOCITY,AA-1886-BOS-MIA,10:45 A.M.,10:55 A.M.,2:20 p.m.,1:40 p.m.
1032,TRAVELOCITY,AA-1221-MCO-ORD,8:00 P.M.,8:23 P.M.,9:45 p.m.,9:53 p.m.
1894,QUICKTRIP,UA-2945-PHL-CLT,12:00 A.M.,3:11 A.M.,1:45 p.m.,1:15 p.m.
1424,PHL,UA-3373-IAD-PHL,8:29 A.M.,8:26 A.M.,9:24 a.m.,9:13 a.m.
892,FLIGHTS,AA-2268-PHX-ORD,7:15 A.M.,7:22 A.M.,11:35 a.m.,11:06 a.m.
1395,ORBITZ,UA-858-PVG-SFO,1:45 P.M.,1:32 P.M.,8:27 a.m.,8:02 a.m.
1749,UA,UA-858-PVG-SFO,1:45 P.M.,1:32 P.M.,8:27 a.m.,8:02 a.m.
1842,FLYLOUISVILLE,UA-37-EDI-EWR,9:05 A.M.,8:52 A.M.,11:53 a.m.,12:09 p.m.
2047,ALLEGIANTAIR,CO-45-EWR-MIA,4:00 P.M.,3:58 P.M.,7:05 p.m.,6:36 p.m.
2205,GOFOX,AA-643-MIA-ORD,7:10 A.M.,7:30 A.M.,9:35 a.m.,9:31 a.m.
2364,WORLD-FLIGHT-TRACKER,AA-3804-PHL-ORD,2:35 P.M.,2:44 P.M.,4:05 p.m.,3:43 p.m.
1968,ALLEGIANTAIR,UA-3515-IAD-MSP,8:15 A.M.,8:12 A.M.,10:06 a.m.,9:56 a.m.
1963,ALLEGIANTAIR,CO-1614-LAX-IAH,12:30 A.M.,12:41 A.M.,5:35 a.m.,5:26 a.m.
2188,GOFOX,UA-854-SFO-IAH,7:53 A.M.,7:49 A.M.,1:39 p.m.,1:30 p.m.
1967,ALLEGIANTAIR,AA-616-DFW-DTW,9:05 A.M.,10:10 A.M.,12:35 p.m.,1:27 p.m.
2374,WORLD-FLIGHT-TRACKER,CO-45-EWR-MIA,4:00 P.M.,3:58 P.M.,7:05 p.m.,6:36 p.m.
