tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2251,gofox,AA-404-MIA-MCO,1900-03-31T06:45:00Z,1900-03-31T06:57:00Z,1900-03-31T07:45:00Z,1900-03-31T07:40:00Z
97,helloflight,CO-1694-LAX-IAH,1900-03-31T19:15:00Z,1900-03-31T19:15:00Z,1900-03-31T00:21:00Z,1900-03-31T00:21:00Z
1183,usatoday,AA-1886-BOS-MIA,1900-03-31T10:45:00Z,1900-03-31T10:55:00Z,1900-03-31T14:20:00Z,1900-03-31T13:40:00Z
84,helloflight,UA-382-IAD-LAX,1900-03-31T12:30:00Z,1900-03-31T12:35:00Z,1900-03-31T15:19:00Z,1900-03-31T15:21:00Z
2069,businesstravellogue,AA-3468-CVG-MIA,1900-03-31T07:00:00Z,1900-03-31T07:25:00Z,1900-03-31T09:55:00Z,1900-03-31T09:45:00Z
1430,CO,CO-89-IAH-EWR,1900-03-31T06:00:00Z,1900-03-31T06:02:00Z,1900-03-31T10:20:00Z,1900-03-31T10:27:00Z
1002,travelocity,UA-2726-FLL-PHL,1900-03-31T16:00:00Z,1900-03-31T16:00:00Z,1900-03-31T18:46:00Z,1900-03-31T18:28:00Z
1937,quicktrip,AA-2268-PHX-ORD,1900-03-31T07:15:00Z,1900-03-31T07:22:00Z,1900-03-31T11:35:00Z,1900-03-31T11:06:00Z
692,panynj,AA-3823-LAX-DEN,1900-03-31T21:00:00Z,1900-03-31T21:00:00Z,1900-03-31T00:15:00Z,1900-03-31T00:15:00Z
3,aa,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,1900-03-31T18:30:00Z,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
401,airtravelcenter,UA-233-LAX-JFK,1900-03-31T16:25:00Z,1900-03-31T16:25:00Z,1900-03-31T00:29:00Z,1900-03-31T00:29:00Z
1165,foxbusiness,AA-4198-ORD-CLE,1900-03-31T10:40:00Z,1900-03-31T10:54:00Z,1900-03-31T12:55:00Z,1900-03-31T12:50:00Z
2085,businesstravellogue,AA-4344-ORD-DTW,1900-03-31T11:45:00Z,1900-03-31T12:13:00Z,1900-03-31T14:00:00Z,1900-03-31T14:10:00Z
736,flightexplorer,AA-1544-SAN-ORD,1900-03-31T11:25:00Z,1900-03-31T11:40:00Z,1900-03-31T17:25:00Z,1900-03-31T16:56:00Z
2028,allegiantair,UA-1500-IAH-GUA,1900-03-31T08:55:00Z,1900-03-31T09:16:00Z,1900-03-31T11:45:00Z,1900-03-31T11:56:00Z
185,boston,AA-4344-ORD-DTW,1900-03-31T11:45:00Z,1900-03-31T12:13:00Z,1900-03-31T14:00:00Z,1900-03-31T14:10:00Z
933,flightarrival,CO-1694-LAX-IAH,1900-03-31T19:15:00Z,1900-03-31T19:15:00Z,1900-03-31T00:21:00Z,1900-03-31T00:21:00Z
1586,flytecomm,AA-59-JFK-SFO,1900-03-31T07:10:00Z,1900-03-31T07:39:00Z,1900-03-31T10:45:00Z,1900-03-31T11:12:00Z
973,flightwise,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,1900-03-31T18:30:00Z,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
455,flightview,UA-3515-IAD-MSP,1900-03-31T08:15:00Z,1900-03-31T08:12:00Z,1900-03-31T10:06:00Z,1900-03-31T09:56:00Z
280,weather,AA-616-DFW-DTW,1900-03-31T09:05:00Z,1900-03-31T10:10:00Z,1900-03-31T12:35:00Z,1900-03-31T13:27:00Z
1383,orbitz,UA-37-EWR-MCO,1900-03-31T13:29:00Z,1900-03-31T13:48:00Z,1900-03-31T16:17:00Z,1900-03-31T16:17:00Z
1166,foxbusiness,AA-404-MIA-MCO,1900-03-31T06:45:00Z,1900-03-31T06:57:00Z,1900-03-31T07:45:00Z,1900-03-31T07:40:00Z
1880,quicktrip,CO-63-EWR-IAH,1900-03-31T17:25:00Z,1900-03-31T17:22:00Z,1900-03-31T20:22:00Z,1900-03-31T20:03:00Z
204,boston,AA-1221-MCO-ORD,1900-03-31T20:00:00Z,1900-03-31T20:23:00Z,1900-03-31T21:45:00Z,1900-03-31T21:53:00Z
730,flightexplorer,AA-3859-IAH-ORD,1900-03-31T07:10:00Z,1900-03-31T07:16:00Z,1900-03-31T09:40:00Z,1900-03-31T09:32:00Z
240,boston,AA-3786-IAH-ORD,1900-03-31T16:00:00Z,1900-03-31T16:12:00Z,1900-03-31T18:40:00Z,1900-03-31T18:15:00Z
13,aa,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,1900-03-31T10:18:00Z,1900-03-31T12:10:00Z,1900-03-31T11:56:00Z
1746,ua,UA-3373-IAD-PHL,1900-03-31T08:29:00Z,1900-03-31T08:26:00Z,1900-03-31T09:24:00Z,1900-03-31T09:13:00Z
