tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
48,aa,AA-222-LAX-BOS,7:10 A.M.,7:31 A.M.,3:30 p.m.,3:14 p.m.
725,panynj,AA-404-MIA-MCO,6:45 A.M.,6:57 A.M.,7:45 a.m.,7:40 a.m.
1430,CO,CO-89-IAH-EWR,6:00 A.M.,6:02 A.M.,10:20 a.m.,10:27 a.m.
1524,flytecomm,UA-2945-PHL-CLT,12:00 A.M.,3:11 A.M.,1:45 p.m.,1:15 p.m.
1594,mytripandmore,AA-204-LAX-MCO,11:25 P.M.,11:25 P.M.,6:55 a.m.,6:55 a.m.
169,boston,AA-3468-CVG-MIA,7:00 A.M.,7:25 A.M.,9:55 a.m.,9:45 a.m.
265,weather,CO-1090-BOS-IAH,9:45 A.M.,10:19 A.M.,1:16 p.m.,1:19 p.m.
1204,usatoday,UA-6273-YYC-SFO,7:35 A.M.,7:27 A.M.,9:43 a.m.,8:45 a.m.
1666,wunderground,AA-1733-ORD-PHX,7:45 P.M.,7:58 P.M.,10:30 p.m.,10:30 p.m.
1889,quicktrip,AA-3979-CVG-ORD,7:30 A.M.,8:04 A.M.,8:00 a.m.,8:06 a.m.
776,flightexplorer,AA-431-MIA-SFO,8:35 A.M.,8:51 A.M.,11:50 a.m.,11:44 a.m.
745,flightexplorer,AA-446-DFW-PHL,11:50 A.M.,12:12 P.M.,3:50 p.m.,4:09 p.m.
235,boston,AA-789-ORD-DEN,1:05 P.M.,1:19 P.M.,2:35 p.m.,3:13 p.m.
1618,mytripandmore,UA-233-LAX-JFK,4:25 P.M.,4:25 P.M.,12:29 a.m.,12:29 a.m.
1638,ord,AA-3859-IAH-ORD,7:10 A.M.,7:16 A.M.,9:40 a.m.,9:32 a.m.
175,boston,AA-446-DFW-PHL,11:50 A.M.,12:12 P.M.,3:50 p.m.,4:09 p.m.
774,flightexplorer,AA-2312-DFW-DTW,8:25 P.M.,8:25 P.M.,11:50 p.m.,11:50 p.m.
508,flightview,UA-828-SFO-ORD,11:08 P.M.,11:08 P.M.,5:11 a.m.,5:11 a.m.
318,weather,AA-3804-PHL-ORD,2:35 P.M.,2:44 P.M.,4:05 p.m.,3:43 p.m.
1192,usatoday,AA-4307-ORD-DTW,6:45 P.M.,6:55 P.M.,9:10 p.m.,8:53 p.m.
1110,foxbusiness,AA-2050-ORD-MIA,10:40 A.M.,11:05 A.M.,2:45 p.m.,2:46 p.m.
57,helloflight,UA-2830-MCO-CLT,3:27 P.M.,3:27 P.M.,5:05 p.m.,5:17 p.m.
220,boston,UA-6273-YYC-SFO,7:35 A.M.,7:27 A.M.,9:43 a.m.,8:45 a.m.
2236,gofox,AA-2268-PHX-ORD,7:15 A.M.,7:22 A.M.,11:35 a.m.,11:06 a.m.
26,aa,AA-3842-MSP-ORD,6:00 A.M.,6:56 A.M.,7:30 a.m.,7:51 a.m.
