LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,CD
8125.0,Kapolei,HI,96707,621320,Corporation,Unanswered,Unanswered,Unanswered,1,05/21/2020,WebBank,HI-02
22200.0,WAIANAE,HI,96792,453110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,6,04/28/2020,Central Pacific Bank,HI-02
15300.0,Honolulu,HI,96822,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,05/16/2020,FIRST HAWAIIAN BANK,HI-01
9105.0,HONOLULU,HI,96819,541430,Corporation,Unknown,,Unanswered,1,04/27/2020,Bank of Hawaii,HI-01
75000.0,HONOLULU,HI,96817,722511,Sole Proprietorship,Unknown,,Unanswered,3,04/07/2020,Central Pacific Bank,HI-01
2800.0,KIHEI,HI,96753,541512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,05/07/2020,"American Savings Bank, FSB(First State Bank)",HI-02
4125.0,HONOLULU,HI,96818,517919,Corporation,Unknown,,Unanswered,4,05/01/2020,"JPMorgan Chase Bank, National Association",HI-01
20800.0,Honolulu,HI,96825,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,0,04/29/2020,Central Pacific Bank,HI-01
83716.0,HONOLULU,HI,96819,423990,Corporation,Asian,Male Owned;,Non-Veteran,10,06/05/2020,FIRST HAWAIIAN BANK,HI-01
6100.0,Kihei,HI,96753,812990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-02
1284.0,KAPAA,HI,96746,453220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,05/08/2020,Bank of Hawaii,HI-02
26287.5,Lihue,HI,96766,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4,04/29/2020,Kaua'i Government Employees' FCU;,HI-02
5000.0,HONOLULU,HI,96822,722513,Corporation,Unknown,,Unanswered,2,04/15/2020,FIRST HAWAIIAN BANK,HI-01
7100.0,LIHUE,HI,96766,531110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/14/2020,"American Savings Bank, FSB(First State Bank)",HI-02
82700.0,KAMUELA,HI,96743,522292,Corporation,Unanswered,Unanswered,Unanswered,5,04/27/2020,"Flagstar Bank, FSB",HI-02
5927.5,Wailuku,HI,96793,721310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,07/28/2020,"Fundbox, Inc.",HI-02
18700.0,HONOLULU,HI,96814,423910,Limited  Liability Company(LLC),Unanswered,Male Owned;,Non-Veteran,6,04/07/2020,FIRST HAWAIIAN BANK,HI-01
69000.0,HONOLULU,HI,96817,561790,Limited  Liability Company(LLC),Unknown,,Unanswered,4,05/05/2020,First National Bank Texas,HI-01
16035.0,HONOLULU,HI,96821,713990,Subchapter S Corporation,Unknown,,Unanswered,1,04/10/2020,Bank of Hawaii,HI-01
94122.5,HONOLULU,HI,96814,621210,Limited  Liability Company(LLC),Unknown,,Unanswered,7,04/28/2020,FIRST HAWAIIAN BANK,HI-01
5437.0,HALEIWA,HI,96712,453998,Sole Proprietorship,Unanswered,Female Owned,Unanswered,1,05/07/2020,Bank of Hawaii,HI-02
777.72,Kapaa,HI,96746,424210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,04/29/2020,Gather FCU,HI-02
100020.0,HONOLULU,HI,96814,722513,Limited  Liability Company(LLC),Unknown,,Unanswered,14,04/16/2020,FIRST HAWAIIAN BANK,HI-01
5805.0,HONOLULU,HI,96814,531390,Sole Proprietorship,Unknown,,Unanswered,,05/15/2020,Bank of Hawaii,HI-01
59095.0,KANEOHE,HI,96744,561510,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,9,05/06/2020,"BOA, National Association",HI-02
7500.0,HONOLULU,HI,96825,446130,Independent Contractors,Unknown,,Unanswered,12,04/10/2020,Central Pacific Bank,HI-01
1625.0,HONOLULU,HI,96819,722511,Subchapter S Corporation,Unknown,,Unanswered,2,2020-04-30,Celtic Bank Corporation,HI-01
46700.0,KAILUA KONA,HI,96740,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6,04/10/2020,Central Pacific Bank,HI-02
14500.0,Haleiwa,HI,96712,444190,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,2,05/11/2020,"American Savings Bank, FSB",HI-02
15000.0,HILO,HI,96720,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,3,04/04/2020,Central Pacific Bank,HI-02
15728.12,Haleiwa,HI,96712,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4,05/09/2020,Celtic Bank Corporation,HI-02
80700.0,HONOLULU,HI,96819,532420,Corporation,Unknown,,Unanswered,11,05/12/2020,Central Pacific Bank,HI-01
26700.0,Honolulu,HI,96813,448310,Corporation,Unanswered,Unanswered,Unanswered,0,05/03/2020,Central Pacific Bank,HI-01
6929.0,Honolulu,HI,96816,453910,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,0,05/07/2020,Central Pacific Bank,HI-01
7140.83,KAPAA,HI,96746,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/01/2020,Gather FCU,HI-02
3925.0,Kailua Kona,HI,96740,541921,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/04/2020,FIRST HAWAIIAN BANK,HI-02
13862.0,KANEOHE,HI,96744,711410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,05/12/2020,Bank of Hawaii,HI-02
41667.0,KAILUA,HI,96734,541611,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,04/14/2020,Central Pacific Bank,HI-02
8800.0,PAHOA,HI,96778,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0,05/14/2020,Central Pacific Bank,HI-02
61687.0,MAKAWAO,HI,96768,624120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,,04/16/2020,Bank of Hawaii,HI-02
3795.0,HONOLULU,HI,96825,621330,Corporation,Unknown,,Unanswered,1,05/02/2020,FIRST HAWAIIAN BANK,HI-01
4425.0,HONOLULU,HI,96815,812112,Self-Employed Individuals,Unknown,,Unanswered,1,04/29/2020,Central Pacific Bank,HI-01
26177.0,Kailua,HI,96734,541330,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,5,05/14/2020,"Kabbage, Inc.",HI-02
38200.0,HONOLULU,HI,96813,541690,Sole Proprietorship,Unknown,,Unanswered,3,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-01
2867.5,HONOLULU,HI,96817,999990,Subchapter S Corporation,Unknown,,Unanswered,1,05/07/2020,FIRST HAWAIIAN BANK,HI-01
72360.0,LAHAINA,HI,96761,722310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,10,04/07/2020,Bank of Hawaii,HI-02
67900.0,KAPOLEI,HI,96707,445299,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,9,04/03/2020,"American Savings Bank, FSB(First State Bank)",HI-02
4500.0,HILO,HI,96720,811212,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/17/2020,Central Pacific Bank,HI-02
9000.0,KAHULUI,HI,96732,492210,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,4,04/28/2020,Bank of Hawaii,HI-02
61600.0,WAIPAHU,HI,96797,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6,04/06/2020,"ASB, FSB",HI-01
82500.0,HONOLULU,HI,96826,561720,Limited  Liability Company(LLC),Unknown,,Unanswered,20,04/11/2020,Central Pacific Bank,HI-01
13700.0,Hilo,HI,96720,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-02
2281.0,LAHAINA,HI,96761,624410,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1,08/05/2020,"Kabbage, Inc.",HI-02
27500.0,KANEOHE,HI,96744,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6,04/08/2020,FIRST HAWAIIAN BANK,HI-02
14147.0,HONOLULU,HI,96816,531210,Sole Proprietorship,Unknown,,Unanswered,1,04/28/2020,Bank of Hawaii,HI-01
5250.0,HONOLULU,HI,96826,722513,Corporation,Unknown,,Unanswered,2,04/27/2020,Bank of Hawaii,HI-01
13547.0,HONOLULU,HI,96815,531210,Sole Proprietorship,Unknown,,Unanswered,1,05/15/2020,Bank of Hawaii,HI-01
8547.0,HONOLULU,HI,96817,812112,Limited  Liability Company(LLC),Unknown,,Unanswered,1,05/11/2020,Bank of Hawaii,HI-01
38332.0,HONOLULU,HI,96819,424490,Corporation,Unknown,,Unanswered,6,05/07/2020,FIRST HAWAIIAN BANK,HI-01
29200.0,HONOLULU,HI,96816,541199,Corporation,Unknown,,Unanswered,5,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-01
30300.0,HONOLULU,HI,96815,812111,Self-Employed Individuals,Unknown,,Unanswered,2,04/12/2020,Central Pacific Bank,HI-01
130332.0,Honolulu,HI,96815,454390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2020-05-18,"FC MARKETPLACE, LLC (DBA FUNDING CIRCLE)",HI-01
10213.55,Kaneohe,HI,96744,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/04/2020,Celtic Bank Corporation,HI-02
58800.0,Waipahu,HI,96797,532310,Corporation,Asian,Male Owned,Non-Veteran,5,04/15/2020,Hawaii National Bank.,HI-01
20832.0,HONOLULU,HI,96813,524210,Sole Proprietorship,Unknown,,Unanswered,,06/18/2020,Bank of Hawaii,HI-01
26100.0,KALAHEO,HI,96741,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,3,04/09/2020,FIRST HAWAIIAN BANK,HI-02
3447.3,Honolulu,HI,96813,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/12/2020,Celtic Bank Corporation,HI-01
20200.0,EWA BEACH,HI,96706,722320,Corporation,Unknown,Unanswered,Unanswered,13,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
4700.0,HONOLULU,HI,96826,423420,Sole Proprietorship,Unknown,,Unanswered,1,04/10/2020,Central Pacific Bank,HI-01
5300.0,HONOLULU,HI,96825,531210,Independent Contractors,Unknown,,Unanswered,1,05/01/2020,"American Savings Bank, FSB(First State Bank)",HI-01
10800.0,HONOLULU,HI,96816,541613,Sole Proprietorship,Unknown,,Unanswered,1,04/10/2020,Central Pacific Bank,HI-01
13500.0,WAILUKU,HI,96793,453220,Corporation,Unanswered,Male Owned,Non-Veteran,2,05/04/2020,"American Savings Bank, FSB",HI-02
52300.0,KALAHEO,HI,96741,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7,04/05/2020,"ASB, FSB",HI-02
39800.0,Kalaheo,HI,96741,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,4,2020-04-30,FIRST HAWAIIAN BANK,HI-02
121200.0,HONOLULU,HI,96816,721199,Limited  Liability Company(LLC),Unknown,,Unanswered,22,04/15/2020,FIRST HAWAIIAN BANK,HI-01
70557.0,PRINCEVILLE,HI,96722,711110,Partnership,Unanswered,Female Owned,Non-Veteran,31,06/26/2020,Intuit Financing Inc.,HI-02
1500.0,Honolulu,HI,96825,453220,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0,05/26/2020,Central Pacific Bank,HI-01
22700.0,HONOLULU,HI,96814,541110,Sole Proprietorship,Unknown,,Unanswered,1,04/05/2020,Bank of Hawaii,HI-01
89277.0,HONOLULU,HI,96818,623110,Corporation,Unknown,,Unanswered,13,05/11/2020,Bank of Hawaii,HI-01
132500.0,HONOLULU,HI,96826,722513,Corporation,Unknown,,Unanswered,23,04/06/2020,Central Pacific Bank,HI-01
32900.0,HONOLULU,HI,96821,813110,Non-Profit Organization,Unknown,,Unanswered,3,04/16/2020,Central Pacific Bank,HI-01
30500.0,Waikoloa Village,HI,96738,561312,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,3,04/13/2020,"Readycap Lending, LLC",HI-02
37755.0,KANEOHE,HI,96744,811121,Corporation,Unanswered,Unanswered,Unanswered,3,04/16/2020,Bank of Hawaii,HI-02
21665.0,KAPAA,HI,96746,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,04/13/2020,Bank of Hawaii,HI-02
106000.0,KANEOHE,HI,96744,622110,Corporation,Unanswered,Unanswered,Unanswered,10,04/05/2020,Central Pacific Bank,HI-02
50000.0,KAPOLEI,HI,96707,811121,Subchapter S Corporation,Unanswered,Unanswered,Veteran,4,04/05/2020,Bank of Hawaii,HI-02
69500.0,HONOLULU,HI,96825,238210,Limited  Liability Company(LLC),Unknown,,Unanswered,7,04/12/2020,Central Pacific Bank,HI-01
19025.0,MAKAWAO,HI,96768,541611,Corporation,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Hawaii,HI-02
44700.0,OCEAN VIEW,HI,96737,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4,04/09/2020,Central Pacific Bank,HI-02
54800.0,HONOLULU,HI,96813,531311,Corporation,Unknown,,Unanswered,8,04/27/2020,FIRST HAWAIIAN BANK,HI-01
13500.0,KIHEI,HI,96753,713990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,04/11/2020,Bank of Hawaii,HI-02
71400.0,AIEA,HI,96701,541990,Corporation,Unanswered,Unanswered,Unanswered,4,04/08/2020,FIRST HAWAIIAN BANK,HI-01
20832.0,HONOLULU,HI,96813,531390,Sole Proprietorship,Unknown,,Unanswered,,06/23/2020,Bank of Hawaii,HI-01
6695.0,PEARL CITY,HI,96782,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,04/27/2020,Bank of Hawaii,HI-01
49700.0,HONOLULU,HI,96817,236115,Corporation,Unknown,,Unanswered,9,04/13/2020,"American Savings Bank, FSB(First State Bank)",HI-01
2200.0,EWA BEACH,HI,96706,454390,Sole Proprietorship,Unknown,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-01
6557.0,EWA BEACH,HI,96706,561730,Sole Proprietorship,Unknown,Unanswered,Unanswered,1,05/11/2020,Bank of Hawaii,HI-01
8345.0,WAILUKU,HI,96793,423310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,04/28/2020,Bank of Hawaii,HI-02
3863.0,KAILUA,HI,96734,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/06/2020,"wells fargo bank, national association",HI-02
6700.0,HONOLULU,HI,96825,541211,Limited  Liability Company(LLC),Unknown,,Unanswered,,04/12/2020,Bank of Hawaii,HI-01
7250.0,WAIMANALO,HI,96795,115112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,1,04/27/2020,FIRST HAWAIIAN BANK,HI-02
20000.0,HONOLULU,HI,96815,237990,Self-Employed Individuals,Unknown,,Unanswered,1,05/08/2020,"American Savings Bank, FSB(First State Bank)",HI-01
17600.0,LAHAINA,HI,96761,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,04/15/2020,Central Pacific Bank,HI-02
109300.0,AIEA,HI,96701,424130,Corporation,Unanswered,Unanswered,Unanswered,7,04/05/2020,"ASB, FSB",HI-01
3241.92,WAHIAWA,HI,96786,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,05/07/2020,HawaiiUSA FCU,HI-02
50040.0,KIHEI,HI,96753,722511,Corporation,Unanswered,Unanswered,Unanswered,14,05/11/2020,Bank of Hawaii,HI-02
25000.0,KAILUA,HI,96734,722330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,8,04/06/2020,"ASB, FSB",HI-02
52100.0,Hilo,HI,96721,445120,Corporation,Unanswered,Male Owned,Veteran,7,2020-04-30,FIRST HAWAIIAN BANK,HI-02
16052.0,HONOLULU,HI,96817,624310,Limited  Liability Company(LLC),Asian,Male Owned;,Non-Veteran,1,04/12/2020,HawaiiUSA FCU,HI-01
47400.0,HONOLULU,HI,96813,541110,Limited  Liability Company(LLC),Unknown,,Unanswered,3,04/05/2020,"ASB, FSB",HI-01
54092.5,Honolulu,HI,96813,621111,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,3,04/14/2020,FIRST HAWAIIAN BANK,HI-01
31250.0,LAHAINA,HI,96761,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7,04/27/2020,Bank of Hawaii,HI-02
76000.0,HONOLULU,HI,96821,238220,Limited  Liability Company(LLC),Unknown,,Unanswered,10,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-01
100000.0,HONOLULU,HI,96818,722511,Sole Proprietorship,Unknown,,Unanswered,22,04/05/2020,FIRST HAWAIIAN BANK,HI-01
61100.0,HONOLULU,HI,96826,531390,Corporation,Unknown,,Unanswered,5,04/13/2020,Central Pacific Bank,HI-01
24333.0,KAILUA KONA,HI,96740,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,5,2020-04-30,Cross River Bank,HI-02
20833.0,Kaneohe,HI,96744,541211,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-02
16400.0,HONOLULU,HI,96830,238320,Sole Proprietorship,Unknown,,Unanswered,1,06/03/2020,Cache Valley Bank,HI-01
79700.0,HONOLULU,HI,96813,531130,Limited  Liability Company(LLC),Unknown,,Unanswered,12,04/15/2020,Central Pacific Bank,HI-01
