tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2151,den,CO-58-DEN-IAH,1900-03-31T11:25:00Z,1900-03-31T11:32:00Z,1900-03-31T14:50:00Z,1900-03-31T15:31:00Z
1756,ua,UA-3099-PHX-PHL,1900-03-31T11:55:00Z,1900-03-31T11:55:00Z,1900-03-31T18:17:00Z,1900-03-31T17:38:00Z
945,flightarrival,AA-431-MIA-SFO,1900-03-31T08:35:00Z,1900-03-31T08:51:00Z,1900-03-31T11:50:00Z,1900-03-31T11:44:00Z
598,flightstats,AA-1522-SFO-ORD,1900-03-31T23:55:00Z,1900-03-31T23:55:00Z,1900-03-31T05:50:00Z,1900-03-31T05:50:00Z
1772,flylouisville,UA-2726-FLL-PHL,1900-03-31T16:00:00Z,1900-03-31T16:00:00Z,1900-03-31T18:46:00Z,1900-03-31T18:28:00Z
619,flightstats,UA-854-SFO-IAH,1900-03-31T07:53:00Z,1900-03-31T07:49:00Z,1900-03-31T13:39:00Z,1900-03-31T13:30:00Z
749,flightexplorer,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,1900-03-31T10:18:00Z,1900-03-31T12:10:00Z,1900-03-31T11:56:00Z
1493,flytecomm,AA-1733-ORD-PHX,1900-03-31T19:45:00Z,1900-03-31T19:58:00Z,1900-03-31T22:30:00Z,1900-03-31T22:30:00Z
794,mia,AA-1165-JFK-MIA,1900-03-31T06:59:00Z,1900-03-31T07:22:00Z,1900-03-31T10:34:00Z,1900-03-31T10:04:00Z
1907,quicktrip,AA-3842-MSP-ORD,1900-03-31T06:00:00Z,1900-03-31T06:56:00Z,1900-03-31T07:30:00Z,1900-03-31T07:51:00Z
1947,quicktrip,AA-4198-ORD-CLE,1900-03-31T10:40:00Z,1900-03-31T10:54:00Z,1900-03-31T12:55:00Z,1900-03-31T12:50:00Z
