tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2376,world-flight-tracker,AA-59-JFK-SFO,1900-03-31T07:10:00Z,1900-03-31T07:39:00Z,31-03-1900 10:45:00,1900-03-31T11:12:00Z
442,flightview,UA-3925-IAD-ORF,1900-03-31T08:41:00Z,1900-03-31T08:42:00Z,,1900-03-31T09:43:00Z
1558,flytecomm,CO-1250-MIA-IAH,1900-03-31T14:53:00Z,1900-03-31T15:01:00Z,"mar 31, 1900 16:48",1900-03-31T16:59:00Z
1504,flytecomm,AA-616-DFW-DTW,1900-03-31T09:05:00Z,1900-03-31T10:10:00Z,  1900-03-31T12:35:00Z  ,1900-03-31T13:27:00Z
2145,businesstravellogue,AA-4198-ORD-CLE,1900-03-31T10:40:00Z,1900-03-31T10:54:00Z,  1900-03-31t12:55:00z  ,1900-03-31T12:50:00Z
665,panynj,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,,1900-03-31T17:42:00Z
797,mia,AA-2525-DFW-MIA,1900-03-31T07:25:00Z,1900-03-31T07:39:00Z,03/31/1900 11:10:00,1900-03-31T11:06:00Z
937,flightarrival,AA-1221-MCO-ORD,1900-03-31T20:00:00Z,1900-03-31T20:23:00Z,  1900-03-31T21:45:00Z  ,1900-03-31T21:53:00Z
87,helloflight,UA-2945-PHL-CLT,1900-03-31T00:00:00Z,1900-03-31T03:11:00Z,  1900-03-31T13:45:00Z  ,1900-03-31T13:15:00Z
1720,wunderground,AA-85-JFK-SFO,1900-03-31T15:05:00Z,1900-03-31T15:36:00Z,  1900-03-31T18:30:00Z  ,1900-03-31T18:43:00Z
