tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
736,flightexplorer,AA-1544-SAN-ORD,1900-03-31T11:25:00Z,  1900-03-31T11:40:00Z  ,1900-03-31T17:25:00Z,  1900-03-31t16:56:00z  
2028,allegiantair,UA-1500-IAH-GUA,1900-03-31T08:55:00Z,  1900-03-31t09:16:00z  ,1900-03-31T11:45:00Z,1900/03/31 11:56:00
185,boston,AA-4344-ORD-DTW,1900-03-31T11:45:00Z,  1900-03-31t12:13:00z  ,1900-03-31T14:00:00Z,03-31-1900 14:10:00
933,flightarrival,CO-1694-LAX-IAH,1900-03-31T19:15:00Z,  1900-03-31T19:15:00Z  ,1900-03-31T00:21:00Z,  1900-03-31t00:21:00z  
1586,flytecomm,AA-59-JFK-SFO,1900-03-31T07:10:00Z,  1900-03-31t07:39:00z  ,1900-03-31T10:45:00Z,  1900-03-31T11:12:00Z  
973,flightwise,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,  1900-03-31T18:30:00Z  ,1900-03-31T19:25:00Z,  1900-03-31T19:25:00Z  
455,flightview,UA-3515-IAD-MSP,1900-03-31T08:15:00Z,  1900-03-31t08:12:00z  ,1900-03-31T10:06:00Z,  1900-03-31T09:56:00Z  
280,weather,AA-616-DFW-DTW,1900-03-31T09:05:00Z,  1900-03-31t10:10:00z  ,1900-03-31T12:35:00Z,  1900-03-31t13:27:00z  
1383,orbitz,UA-37-EWR-MCO,1900-03-31T13:29:00Z,  1900-03-31T13:48:00Z  ,1900-03-31T16:17:00Z,  1900-03-31t16:17:00z  
1166,foxbusiness,AA-404-MIA-MCO,1900-03-31T06:45:00Z,  1900-03-31t06:57:00z  ,1900-03-31T07:45:00Z,  1900-03-31t07:40:00z  
1880,quicktrip,CO-63-EWR-IAH,1900-03-31T17:25:00Z,  1900-03-31t17:22:00z  ,1900-03-31T20:22:00Z,  1900-03-31T20:03:00Z  
204,boston,AA-1221-MCO-ORD,1900-03-31T20:00:00Z,1900.03.31 20:23,1900-03-31T21:45:00Z,  1900-03-31T21:53:00Z  
730,flightexplorer,AA-3859-IAH-ORD,1900-03-31T07:10:00Z,  1900-03-31t07:16:00z  ,1900-03-31T09:40:00Z,  1900-03-31T09:32:00Z  
240,boston,AA-3786-IAH-ORD,1900-03-31T16:00:00Z,  1900-03-31t16:12:00z  ,1900-03-31T18:40:00Z,  1900-03-31T18:15:00Z  
13,aa,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,  1900-03-31T10:18:00Z  ,1900-03-31T12:10:00Z,  1900-03-31t11:56:00z  
1746,ua,UA-3373-IAD-PHL,1900-03-31T08:29:00Z,  1900-03-31t08:26:00z  ,1900-03-31T09:24:00Z,  1900-03-31t09:13:00z  
