tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1647,ord,AA-3979-CVG-ORD,  7:30 a.m.  ,8:04_a.m.,8:00 a.m.,8:06 a.m.
1680,wunderground,AA-1279-DFW-PHX,__1:00_p.m.__,  2:04 p.m.  ,2:35 p.m.,3:30 p.m.
133,helloflight,AA-2268-PHX-ORD,7:15_a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
2306,flightaware,UA-828-SFO-ORD,  11:08 p.m.  ,11:08 p.m.,5:11 a.m.,5:11 a.m.
1262,myrateplan,CO-47-IAH-LAX,7:10 p.m.,  8:25 p.m.  ,8:56 p.m.,9:52 p.m.
2279,flightaware,UA-2945-PHL-CLT,12:00 a.m.,  3:11 a.m.  ,1:45 p.m.,1:15 p.m.
975,flightwise,UA-3050-PHX-CLT,11:05_a.m.,11:30_a.m.,4:57 p.m.,5:05 p.m.
1463,ifly,AA-3786-IAH-ORD,4:00_p.m.,4:12_p.m.,6:40 p.m.,6:15 p.m.
922,flightarrival,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
2150,businesstravellogue,AA-222-LAX-BOS,7:10 a.m.,  7:31 a.m.  ,3:30 p.m.,3:14 p.m.
1452,ifly,UA-938-DEN-ORD,  4:16 p.m.  ,4:15 p.m.,7:35 p.m.,7:36 p.m.
620,flightstats,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
558,flightstats,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1998,allegiantair,CO-1193-EWR-MCO,9:15_a.m.,  9:14 a.m.  ,12:18 p.m.,12:09 p.m.
1380,orbitz,AA-400-DFW-JFK,  10:40 a.m.  ,11:01 a.m.,2:59 p.m.,3:04 p.m.
2337,world-flight-tracker,AA-2957-DFW-CVG,7:55 a.m.,  8:04 a.m.  ,11:05 a.m.,11:01 a.m.
617,flightstats,AA-4277-CVG-JFK,12:10 p.m.,12:10_p.m.,2:15 p.m.,1:43 p.m.
487,flightview,AA-643-MIA-ORD,7:10_a.m.,  7:30 a.m.  ,9:35 a.m.,9:31 a.m.
1716,wunderground,AA-1917-JFK-MCO,2:55 p.m.,3:27_p.m.,5:55 p.m.,5:43 p.m.
10,aa,AA-466-IAH-MIA,6:00 a.m.,6:08_a.m.,9:20 a.m.,9:05 a.m.
2201,gofox,CO-1694-LAX-IAH,7:15 p.m.,7:15_p.m.,12:21 a.m.,12:21 a.m.
2151,den,CO-58-DEN-IAH,11:25_a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1756,ua,UA-3099-PHX-PHL,11:55_a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
945,flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:51_a.m.,11:50 a.m.,11:44 a.m.
598,flightstats,AA-1522-SFO-ORD,  11:55 p.m.  ,11:55_p.m.,5:50 a.m.,5:50 a.m.
1772,flylouisville,UA-2726-FLL-PHL,  4:00 p.m.  ,4:00 p.m.,6:46 p.m.,6:28 p.m.
619,flightstats,UA-854-SFO-IAH,  7:53 a.m.  ,7:49_a.m.,1:39 p.m.,1:30 p.m.
749,flightexplorer,AA-1664-MIA-ATL,  10:15 a.m.  ,  10:18 a.m.  ,12:10 p.m.,11:56 a.m.
1493,flytecomm,AA-1733-ORD-PHX,  7:45 p.m.  ,7:58_p.m.,10:30 p.m.,10:30 p.m.
794,mia,AA-1165-JFK-MIA,6:59 a.m.,7:22_a.m.,10:34 a.m.,10:04 a.m.
1907,quicktrip,AA-3842-MSP-ORD,6:00_a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1947,quicktrip,AA-4198-ORD-CLE,10:40 a.m.,  10:54 a.m.  ,12:55 p.m.,12:50 p.m.
