tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2082,businesstravellogue,  aa-1279-dfw-phx  ,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1123,foxbusiness,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1208,usatoday,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1141,foxbusiness,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1556,flytecomm,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
806,mco,  aa-1640-mia-mco  ,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
2154,den,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
281,weather,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
810,mco,  aa-1434-dfw-mco  ,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
2215,gofox,__ua-37-ewr-mco__,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
183,boston,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
2116,businesstravellogue,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
488,flightview,__AA-1007-MIA-PHX__,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1792,flylouisville,  UA-382-IAD-LAX  ,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
230,boston,  aa-1917-jfk-mco  ,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
50,aa,  AA-59-JFK-SFO  ,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
2054,businesstravellogue,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1017,travelocity,  aa-616-dfw-dtw  ,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1754,ua,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
432,airtravelcenter,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1784,flylouisville,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
880,flights,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
2134,businesstravellogue,  UA-37-EDI-EWR  ,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1525,flytecomm,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
111,helloflight,__AA-3756-ORD-SLC__,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
876,flights,  AA-1165-JFK-MIA  ,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1765,flylouisville,  AA-3-JFK-LAX  ,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
