id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
56547,"CIGARS,_MANUEL_GARCIA,_INVENCIBLE",2,2,1901-01-01T00:00:00Z,  1901-01-01t00:00:00z  ,0.3,6.5
501864,"CANARD_MALLARD,_ROTI,",1,1,1916-01-01t00:00:00z,  1916-01-01t00:00:00z  ,,
500686,__baked_oysters_in_shell__,1,1,1913-01-01T00:00:00Z,1913-01-01t00:00:00z,0.7,0.7
474767,--CANNETON-GRILLE--,1,1,1912-01-01t00:00:00z,1912-01-01t00:00:00z,1.5,3.0
236950,__ASSORTED_FRENCH_CHEESE__,3,3,1958-01-01t00:00:00z,  1958-01-01t00:00:00z  ,,
307203,"coffee_ice_cream,_caramel_sauce",1,1,  1944-01-01T00:00:00Z  ,  1944-01-01t00:00:00z  ,0.7,0.7
254227,__assorted_french_cheese__,1,1,1987-01-01T00:00:00Z,1987-01-01t00:00:00z,1.75,1.75
236264,le-gateau-maison-(rum-cake),1,1,,,0.85,0.85
480179,--1954er-ockfener-beckstein--,1,1,,,0.0,0.0
311980,--BEEF-TAMALE--,3,3,1937-01-01t00:00:00z,  1948-01-01t00:00:00z  ,0.3,0.5
471273,__eggs_and_rarebits__,1,1,  1957-01-01T00:00:00Z  ,  1957-01-01t00:00:00z  ,,
217494,"--saddle-of-baby-lamb-sardalaise,-jelly-or-mint-sauce--",1,1,1973-01-01t00:00:00z,  1973-01-01t00:00:00z  ,0.0,0.0
392843,"__oysters_half_shell,_cape_cods__",2,2,1917-01-01T00:00:00Z,  1918-01-01t00:00:00z  ,0.3,0.3
348598,"savennieres,-chateau-de-chamboureau",1,1,1938-01-01T00:00:00Z,  1938-01-01t00:00:00z  ,0.0,0.0
29876,CANNETON-GRILLE,1,1,1900-01-01T00:00:00Z,1900-01-01T00:00:00Z,0.0,0.0
168751,"HEARTS_OF_LETTUCE,_FRENCH_DRESSING",20,21,1913-01-01t00:00:00z,  1964-01-01t00:00:00z  ,0.3,0.6
115684,le_gateau_maison_(rum_cake),1,1,1905-01-01T00:00:00Z,1905-01-01t00:00:00z,0.6,0.6
133584,--coffee-sundae--,1,1,  1969-01-01t00:00:00z  ,  1969-01-01t00:00:00z  ,0.0,0.0
339716,yorkshire_ham_steak,1,1,1937-01-01t00:00:00z,  1937-01-01T00:00:00Z  ,0.0,0.0
10679,"__baked_fresh_mackerel,_creole__",3,3,  1900-01-01T00:00:00Z  ,  1901-01-01t00:00:00z  ,0.25,0.6
151584,__bourbon_whisky_four_roses_4_cl__,1,1,1966-01-01t00:00:00z,1966-01-01T00:00:00Z,0.0,0.0
110817,__finnan_haddie_or_striped_bass__,2,2,1907-01-01T00:00:00Z,  1921-01-01T00:00:00Z  ,0.0,0.0
310385,"__sloe_gin_fizz,_imp__",1,1,  1947-01-01t00:00:00z  ,1947-01-01T00:00:00Z,0.75,0.75
466861,__BAKED_OYSTERS_IN_SHELL__,1,1,1917-01-01T00:00:00Z,  1917-01-01T00:00:00Z  ,0.5,0.5
99613,--GENUINE-GRUYERE-CREAM-CHEESE--,2,2,1900-01-01T00:00:00Z,1900-01-01t00:00:00z,0.35,0.35
344502,MACEDOINE-DE-FRUITS-AU-MARASQUIN,1,1,1935-01-01t00:00:00z,1935-01-01T00:00:00Z,0.0,0.0
486047,"__country_sausages,_fried_egg_and_broiled_bacon__",1,1,1913-01-01T00:00:00Z,  1913-01-01t00:00:00z  ,0.3,0.3
311611,coffee_sundae,3,3,  1939-01-01t00:00:00z  ,1948-01-01T00:00:00Z,0.25,0.3
