tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1684,--wunderground--,UA-257-JFK-SFO,--2:30-p.m.--,2:26-p.m.,6:15 p.m.,5:42 p.m.
410,--airtravelcenter--,UA-828-SFO-ORD,11:08_p.m.,11:08_p.m.,5:11 a.m.,5:11 a.m.
1383,orbitz,UA-37-EWR-MCO,--1:29-p.m.--,--1:48-p.m.--,4:17 p.m.,4:17 p.m.
1645,Chicago ORD,AA-789-ORD-DEN,--1:05-p.m.--,1:19_P.M.,2:35 p.m.,3:13 p.m.
312,__weather__,UA-6273-YYC-SFO,7:35_a.m.,7:27_A.M.,9:43 a.m.,8:45 a.m.
2226,__GOFOX__,UA-828-SFO-ORD,11:08_p.m.,11:08_P.M.,5:11 a.m.,5:11 a.m.
179,BOSTON,CO-89-IAH-EWR,--6:00-a.m.--,--6:02-a.m.--,10:20 a.m.,10:27 a.m.
2143,__BUSINESSTRAVELLOGUE__,CO-50-CLE-EWR,2:55-p.m.,--3:31-p.m.--,4:49 p.m.,5:26 p.m.
65,H.Of.Light,CO-52-IAH-LAX,--7:35-A.M.--,__7:29_A.M.__,9:21 a.m.,9:14 a.m.
584,flightstats,UA-843-LAX-ORD,__1:55_p.m.__,2:10_p.m.,7:53 p.m.,7:58 p.m.
573,FLIGHTSTATS,UA-2945-PHL-CLT,--12:00-a.m.--,--3:11-a.m.--,1:45 p.m.,1:15 p.m.
668,__panynj__,CO-47-IAH-LAX,7:10_p.m.,--8:25-p.m.--,8:56 p.m.,9:52 p.m.
1979,__ALLEGIANTAIR__,CO-89-IAH-EWR,--6:00-a.m.--,__6:02_a.m.__,10:20 a.m.,10:27 a.m.
1600,MYTRIPANDMORE,CO-1023-IAH-DEN,11:40-a.m.,11:56-a.m.,1:17 p.m.,1:14 p.m.
1106,foxbusiness,UA-257-JFK-SFO,2:30-p.m.,2:26-p.m.,6:15 p.m.,5:42 p.m.
1137,foxbusiness,UA-3373-IAD-PHL,8:29-a.m.,__8:26_a.m.__,9:24 a.m.,9:13 a.m.
621,FLIGHTSTATS,AA-85-JFK-SFO,3:05_P.M.,__3:36_p.m.__,6:30 p.m.,6:43 p.m.
2266,__flightaware__,AA-616-DFW-DTW,9:05_a.m.,10:10_a.m.,12:35 p.m.,1:27 p.m.
1616,__MYTRIPANDMORE__,UA-2515-DFW-CLT,--7:05-A.M.--,--7:05-a.m.--,10:31 a.m.,10:47 a.m.
522,__flightview__,AA-789-ORD-DEN,__1:05_p.m.__,1:19-p.m.,2:35 p.m.,3:13 p.m.
1480,--ifly--,CO-1694-LAX-IAH,--7:15-p.m.--,__7:15_p.m.__,12:21 a.m.,12:21 a.m.
182,BOSTON,AA-1279-DFW-PHX,__1:00_p.m.__,__2:04_p.m.__,2:35 p.m.,3:30 p.m.
1213,U.S.A. Today,AA-4277-CVG-JFK,12:10_p.m.,__12:10_P.M.__,2:15 p.m.,1:43 p.m.
1850,FLY Lou,AA-2525-DFW-MIA,--7:25-A.M.--,__7:39_a.m.__,11:10 a.m.,11:06 a.m.
