tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2023,ALLEGIANTAIR,UA-858-PVG-SFO,1:45_p.m.,--1:32-p.m.--,8:27 a.m.,8:02 a.m.
1612,__mytripandmore__,AA-643-MIA-ORD,7:10_A.M.,__7:30_a.m.__,9:35 a.m.,9:31 a.m.
841,--flights--,CO-1088-CLE-IAH,8:40-a.m.,8:40_A.M.,10:54 a.m.,10:56 a.m.
158,--BOSTON--,UA-2830-MCO-CLT,__3:27_P.M.__,3:27_p.m.,5:05 p.m.,5:17 p.m.
817,FLIGHTS,AA-1733-ORD-PHX,7:45-p.m.,7:58-p.m.,10:30 p.m.,10:30 p.m.
1565,flytecomm,UA-2708-EWR-CLT,2:55-P.M.,2:55-P.M.,4:53 p.m.,4:44 p.m.
736,__flightexplorer__,AA-1544-SAN-ORD,__11:25_a.m.__,__11:40_a.m.__,5:25 p.m.,4:56 p.m.
210,--boston--,UA-37-EWR-MCO,1:29_p.m.,1:48_P.M.,4:17 p.m.,4:17 p.m.
1745,United Airlines,UA-233-LAX-JFK,--4:25-p.m.--,__4:25_p.m.__,12:29 a.m.,12:29 a.m.
1357,ORBITZ,UA-382-IAD-LAX,12:30-p.m.,--12:35-P.M.--,3:19 p.m.,3:21 p.m.
628,flightstats,AA-3809-PHX-LAX,6:00-a.m.,__6:10_A.M.__,6:40 a.m.,6:19 a.m.
138,H.Of.Light,AA-415-BOS-ORD,8:35_a.m.,8:56-a.m.,10:40 a.m.,10:16 a.m.
113,__helloflight__,AA-1522-SFO-ORD,11:55_P.M.,11:55_p.m.,5:50 a.m.,5:50 a.m.
1012,__travelocity__,AA-1886-BOS-MIA,10:45_a.m.,10:55-a.m.,2:20 p.m.,1:40 p.m.
1032,travelocity,AA-1221-MCO-ORD,--8:00-p.m.--,--8:23-p.m.--,9:45 p.m.,9:53 p.m.
1894,--quicktrip--,UA-2945-PHL-CLT,12:00-a.m.,3:11_a.m.,1:45 p.m.,1:15 p.m.
1424,PHL,UA-3373-IAD-PHL,8:29_a.m.,8:26-a.m.,9:24 a.m.,9:13 a.m.
892,--flights--,AA-2268-PHX-ORD,7:15_a.m.,7:22_A.M.,11:35 a.m.,11:06 a.m.
1395,ORBITZ,UA-858-PVG-SFO,1:45_p.m.,1:32_P.M.,8:27 a.m.,8:02 a.m.
1749,United Air,UA-858-PVG-SFO,__1:45_p.m.__,1:32-p.m.,8:27 a.m.,8:02 a.m.
1842,FlyLouisville.com,UA-37-EDI-EWR,--9:05-a.m.--,--8:52-a.m.--,11:53 a.m.,12:09 p.m.
2047,__allegiantair__,CO-45-EWR-MIA,4:00-P.M.,3:58-P.M.,7:05 p.m.,6:36 p.m.
2205,GOFOX,AA-643-MIA-ORD,--7:10-A.M.--,--7:30-a.m.--,9:35 a.m.,9:31 a.m.
2364,--world-flight-tracker--,AA-3804-PHL-ORD,__2:35_p.m.__,--2:44-p.m.--,4:05 p.m.,3:43 p.m.
1968,__allegiantair__,UA-3515-IAD-MSP,8:15-a.m.,8:12-A.M.,10:06 a.m.,9:56 a.m.
1963,allegiantair,CO-1614-LAX-IAH,12:30-A.M.,12:41-A.M.,5:35 a.m.,5:26 a.m.
2188,GOFOX,UA-854-SFO-IAH,__7:53_a.m.__,__7:49_a.m.__,1:39 p.m.,1:30 p.m.
1967,allegiantair,AA-616-DFW-DTW,9:05-a.m.,--10:10-a.m.--,12:35 p.m.,1:27 p.m.
2374,__world-flight-tracker__,CO-45-EWR-MIA,4:00_P.M.,3:58_P.M.,7:05 p.m.,6:36 p.m.
