tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
919,flightarrival,CO-1090-BOS-IAH,1900-03-31T09:45:00Z,1900-03-31T10:19:00Z,1900-03-31T13:16:00Z,1900-03-31T13:19:00Z
2298,flightaware,UA-664-ORD-PHL,1900-03-31T13:33:00Z,1900-03-31T13:31:00Z,1900-03-31T16:31:00Z,1900-03-31T16:23:00Z
1144,foxbusiness,UA-2704-DTW-PHX,1900-03-31T11:15:00Z,1900-03-31T11:15:00Z,1900-03-31T13:40:00Z,1900-03-31T14:00:00Z
1598,mytripandmore,AA-3468-CVG-MIA,1900-03-31T07:00:00Z,1900-03-31T07:25:00Z,1900-03-31T09:55:00Z,1900-03-31T09:45:00Z
1034,travelocity,AA-400-DFW-JFK,1900-03-31T10:40:00Z,1900-03-31T11:01:00Z,1900-03-31T14:59:00Z,1900-03-31T15:04:00Z
1060,travelocity,AA-415-BOS-ORD,1900-03-31T08:35:00Z,1900-03-31T08:56:00Z,1900-03-31T10:40:00Z,1900-03-31T10:16:00Z
318,weather,AA-3804-PHL-ORD,1900-03-31T14:35:00Z,1900-03-31T14:44:00Z,1900-03-31T16:05:00Z,1900-03-31T15:43:00Z
940,flightarrival,AA-400-DFW-JFK,1900-03-31T10:40:00Z,1900-03-31T11:01:00Z,1900-03-31T14:59:00Z,1900-03-31T15:04:00Z
1250,myrateplan,AA-466-IAH-MIA,1900-03-31T06:00:00Z,1900-03-31T06:08:00Z,1900-03-31T09:20:00Z,1900-03-31T09:05:00Z
2241,gofox,AA-415-BOS-ORD,1900-03-31T08:35:00Z,1900-03-31T08:56:00Z,1900-03-31T10:40:00Z,1900-03-31T10:16:00Z
2082,businesstravellogue,AA-1279-DFW-PHX,1900-03-31T13:00:00Z,1900-03-31T14:04:00Z,1900-03-31T14:35:00Z,1900-03-31T15:30:00Z
1123,foxbusiness,UA-938-DEN-ORD,1900-03-31T16:16:00Z,1900-03-31T16:15:00Z,1900-03-31T19:35:00Z,1900-03-31T19:36:00Z
1208,usatoday,UA-2708-EWR-CLT,1900-03-31T14:55:00Z,1900-03-31T14:55:00Z,1900-03-31T16:53:00Z,1900-03-31T16:44:00Z
1141,foxbusiness,UA-828-SFO-ORD,1900-03-31T23:08:00Z,1900-03-31T23:08:00Z,1900-03-31T05:11:00Z,1900-03-31T05:11:00Z
1556,flytecomm,UA-3373-IAD-PHL,1900-03-31T08:29:00Z,1900-03-31T08:26:00Z,1900-03-31T09:24:00Z,1900-03-31T09:13:00Z
806,mco,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,1900-03-31T18:30:00Z,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
2154,den,UA-938-DEN-ORD,1900-03-31T16:16:00Z,1900-03-31T16:15:00Z,1900-03-31T19:35:00Z,1900-03-31T19:36:00Z
281,weather,AA-4344-ORD-DTW,1900-03-31T11:45:00Z,1900-03-31T12:13:00Z,1900-03-31T14:00:00Z,1900-03-31T14:10:00Z
810,mco,AA-1434-DFW-MCO,1900-03-31T07:15:00Z,1900-03-31T07:21:00Z,1900-03-31T10:35:00Z,1900-03-31T10:36:00Z
2215,gofox,UA-37-EWR-MCO,1900-03-31T13:29:00Z,1900-03-31T13:48:00Z,1900-03-31T16:17:00Z,1900-03-31T16:17:00Z
183,boston,UA-854-SFO-IAH,1900-03-31T07:53:00Z,1900-03-31T07:49:00Z,1900-03-31T13:39:00Z,1900-03-31T13:30:00Z
2116,businesstravellogue,AA-431-MIA-SFO,1900-03-31T08:35:00Z,1900-03-31T08:51:00Z,1900-03-31T11:50:00Z,1900-03-31T11:44:00Z
488,flightview,AA-1007-MIA-PHX,1900-03-31T16:55:00Z,1900-03-31T17:08:00Z,1900-03-31T20:05:00Z,1900-03-31T19:55:00Z
1792,flylouisville,UA-382-IAD-LAX,1900-03-31T12:30:00Z,1900-03-31T12:35:00Z,1900-03-31T15:19:00Z,1900-03-31T15:21:00Z
230,boston,AA-1917-JFK-MCO,1900-03-31T14:55:00Z,1900-03-31T15:27:00Z,1900-03-31T17:55:00Z,1900-03-31T17:43:00Z
50,aa,AA-59-JFK-SFO,1900-03-31T07:10:00Z,1900-03-31T07:39:00Z,1900-03-31T10:45:00Z,1900-03-31T11:12:00Z
2054,businesstravellogue,UA-397-JFK-SFO,1900-03-31T08:00:00Z,1900-03-31T08:29:00Z,1900-03-31T11:55:00Z,1900-03-31T11:58:00Z
1017,travelocity,AA-616-DFW-DTW,1900-03-31T09:05:00Z,1900-03-31T10:10:00Z,1900-03-31T12:35:00Z,1900-03-31T13:27:00Z
1754,ua,UA-2314-ATL-PHL,1900-03-31T14:55:00Z,1900-03-31T14:55:00Z,1900-03-31T17:00:00Z,1900-03-31T16:47:00Z
432,airtravelcenter,AA-4198-ORD-CLE,1900-03-31T10:40:00Z,1900-03-31T10:54:00Z,1900-03-31T12:55:00Z,1900-03-31T12:50:00Z
1784,flylouisville,CO-1023-IAH-DEN,1900-03-31T11:40:00Z,1900-03-31T11:56:00Z,1900-03-31T13:17:00Z,1900-03-31T13:14:00Z
880,flights,CO-1250-MIA-IAH,1900-03-31T14:53:00Z,1900-03-31T15:01:00Z,1900-03-31T16:48:00Z,1900-03-31T16:59:00Z
2134,businesstravellogue,UA-37-EDI-EWR,1900-03-31T09:05:00Z,1900-03-31T08:52:00Z,1900-03-31T11:53:00Z,1900-03-31T12:09:00Z
1525,flytecomm,CO-63-EWR-IAH,1900-03-31T17:25:00Z,1900-03-31T17:22:00Z,1900-03-31T20:22:00Z,1900-03-31T20:03:00Z
111,helloflight,AA-3756-ORD-SLC,1900-03-31T12:15:00Z,1900-03-31T12:41:00Z,1900-03-31T14:45:00Z,1900-03-31T14:50:00Z
876,flights,AA-1165-JFK-MIA,1900-03-31T06:59:00Z,1900-03-31T07:22:00Z,1900-03-31T10:34:00Z,1900-03-31T10:04:00Z
1765,flylouisville,AA-3-JFK-LAX,1900-03-31T12:00:00Z,1900-03-31T12:11:00Z,1900-03-31T15:15:00Z,1900-03-31T15:16:00Z
