tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1733,UA,UA-3050-PHX-CLT,1900-03-31T11:05:00Z,,1900-03-31T16:57:00Z,1900-03-31T17:05:00Z
373,AIRTRAVELCENTER,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
948,FLIGHTARRIVAL,UA-828-SFO-ORD,1900-03-31T23:08:00Z,1900-03-31T23:08:00Z,1900-03-31T05:11:00Z,1900-03-31T05:11:00Z
1085,FOXBUSINESS,CO-52-IAH-LAX,1900-03-31T07:35:00Z,1900-03-31T07:29:00Z,1900-03-31T09:21:00Z,1900-03-31T09:14:00Z
2005,ALLEGIANTAIR,CO-16-LAX-EWR,1900-03-31T10:25:00Z,1900-03-31T10:20:00Z,1900-03-31T18:44:00Z,1900-03-31T18:34:00Z
2285,FLIGHTAWARE,AA-4330-CVG-ORD,1900-03-31T15:35:00Z,1900-03-31T15:36:00Z,1900-03-31T16:00:00Z,1900-03-31T15:33:00Z
1119,FOXBUSINESS,AA-3842-MSP-ORD,1900-03-31T06:00:00Z,1900-03-31T06:56:00Z,1900-03-31T07:30:00Z,1900-03-31T07:51:00Z
660,PANYNJ,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,1900-03-31T10:18:00Z,1900-03-31T12:10:00Z,1900-03-31T11:56:00Z
991,TRAVELOCITY,AA-518-MIA-JFK,1900-03-31T06:40:00Z,1900-03-31T06:54:00Z,1900-03-31T09:25:00Z,1900-03-31T09:28:00Z
1469,IFLY,CO-16-LAX-EWR,1900-03-31T10:25:00Z,1900-03-31T10:20:00Z,1900-03-31T18:44:00Z,1900-03-31T18:34:00Z
227,BOSTON,UA-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,1900-03-31T19:03:00Z,1900-03-31T19:10:00Z
2320,FLIGHTAWARE,AA-3809-PHX-LAX,1900-03-31T06:00:00Z,1900-03-31T06:10:00Z,1900-03-31T06:40:00Z,1900-03-31T06:19:00Z
1679,WUNDERGROUND,AA-3979-CVG-ORD,1900-03-31T07:30:00Z,1900-03-31T08:04:00Z,1900-03-31T08:00:00Z,1900-03-31T08:06:00Z
823,FLIGHTS,UA-414-LAX-SFO,1900-03-31T06:00:00Z,1900-03-31T05:56:00Z,1900-03-31T07:23:00Z,1900-03-31T07:17:00Z
1547,FLYTECOMM,UA-664-ORD-PHL,1900-03-31T13:33:00Z,1900-03-31T13:31:00Z,1900-03-31T16:31:00Z,1900-03-31T16:23:00Z
223,BOSTON,UA-858-PVG-SFO,1900-03-31T13:45:00Z,,1900-03-31T08:27:00Z,1900-03-31T08:02:00Z
1918,QUICKTRIP,UA-37-EWR-MCO,1900-03-31T13:29:00Z,1900-03-31T13:48:00Z,1900-03-31T16:17:00Z,1900-03-31T16:17:00Z
496,FLIGHTVIEW,AA-3756-ORD-SLC,1900-03-31T12:15:00Z,1900-03-31T12:41:00Z,1900-03-31T14:45:00Z,1900-03-31T14:50:00Z
1753,UA,UA-1500-IAH-GUA,1900-03-31T08:55:00Z,1900-03-31T09:16:00Z,1900-03-31T11:45:00Z,1900-03-31T11:56:00Z
76,HELLOFLIGHT,CO-1023-IAH-DEN,1900-03-31T11:40:00Z,1900-03-31T11:56:00Z,1900-03-31T13:17:00Z,1900-03-31T13:14:00Z
848,FLIGHTS,UA-2945-PHL-CLT,1900-03-31T00:00:00Z,1900-03-31T03:11:00Z,1900-03-31T13:45:00Z,1900-03-31T13:15:00Z
1924,QUICKTRIP,AA-1165-JFK-MIA,1900-03-31T06:59:00Z,1900-03-31T07:22:00Z,1900-03-31T10:34:00Z,1900-03-31T10:04:00Z
1507,FLYTECOMM,AA-484-DFW-MIA,1900-03-31T16:15:00Z,1900-03-31T16:29:00Z,1900-03-31T19:55:00Z,1900-03-31T19:39:00Z
2289,FLIGHTAWARE,AA-3-JFK-LAX,1900-03-31T12:00:00Z,,1900-03-31T15:15:00Z,1900-03-31T15:16:00Z
122,HELLOFLIGHT,UA-6273-YYC-SFO,1900-03-31T07:35:00Z,1900-03-31T07:27:00Z,1900-03-31T09:43:00Z,1900-03-31T08:45:00Z
829,FLIGHTS,UA-3515-IAD-MSP,1900-03-31T08:15:00Z,,1900-03-31T10:06:00Z,1900-03-31T09:56:00Z
2002,ALLEGIANTAIR,UA-2906-PHL-MCO,1900-03-31T15:50:00Z,1900-03-31T16:28:00Z,1900-03-31T18:23:00Z,1900-03-31T18:38:00Z
2359,WORLD-FLIGHT-TRACKER,AA-2312-DFW-DTW,1900-03-31T20:25:00Z,1900-03-31T20:25:00Z,1900-03-31T23:50:00Z,1900-03-31T23:50:00Z
1309,MYRATEPLAN,UA-37-EDI-EWR,1900-03-31T09:05:00Z,1900-03-31T08:52:00Z,1900-03-31T11:53:00Z,1900-03-31T12:09:00Z
707,PANYNJ,UA-1500-IAH-GUA,1900-03-31T08:55:00Z,,1900-03-31T11:45:00Z,1900-03-31T11:56:00Z
1727,WUNDERGROUND,AA-59-JFK-SFO,,,1900-03-31T10:45:00Z,1900-03-31T11:12:00Z
1135,FOXBUSINESS,AA-1165-JFK-MIA,,1900-03-31T07:22:00Z,1900-03-31T10:34:00Z,1900-03-31T10:04:00Z
1391,ORBITZ,CO-1250-MIA-IAH,1900-03-31T14:53:00Z,1900-03-31T15:01:00Z,1900-03-31T16:48:00Z,1900-03-31T16:59:00Z
172,BOSTON,CO-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,1900-03-31T19:03:00Z,1900-03-31T19:10:00Z
2052,BUSINESSTRAVELLOGUE,CO-1586-IAH-MCO,1900-03-31T19:00:00Z,1900-03-31T19:14:00Z,1900-03-31T22:15:00Z,1900-03-31T22:29:00Z
555,FLIGHTSTATS,UA-3515-IAD-MSP,1900-03-31T08:15:00Z,1900-03-31T08:12:00Z,1900-03-31T10:06:00Z,1900-03-31T09:56:00Z
